Ticker,Price,EPS,Book Value,Dividend per Share,Net Income,Shareholder Equity,Current Liabilities,EBIT,Total Assets,Total Liabilities,Revenue,Operating Income,Free Cash Flow
SDBL.NS,142.8000030517578,5.37,36.22,0.0,1044963000.0,7475206000.0,4508971000.0,1547382000.0,13433548000.0,5561136000.0,14429028000.0,1502361000.0,-583603000.0
SEAMECLTD.NS,858.0999755859375,45.4,396.409,0.0,896158000.0,10078694000.0,2185742000.0,1223358000.0,13791758000.0,3724225000.0,6455440000.0,836013000.0,2446396000.0
SECMARK.NS,126.06999969482422,4.12,19.705,0.0,42939000.0,205109000.0,128874000.0,60659000.0,338371000.0,133262000.0,351131000.0,51736000.0,93627000.0
SECURKLOUD.NS,24.690000534057617,-4.1,7.335,0.0,-139310000.0,245059000.0,1191702000.0,-292971000.0,2356618000.0,1597208000.0,1676668000.0,-322429000.0,-487056000.0
SEJALLTD.NS,562.3499755859375,13.82,37.738,0.0,109605000.0,380905000.0,1048608000.0,279786000.0,2846218000.0,2461203000.0,2435790000.0,265121000.0,-184168000.0
SELAN.NS,546.5499877929688,48.17,309.032,0.0,739800000.0,4697400000.0,272600000.0,989300000.0,5760300000.0,1062900000.0,2580800000.0,841300000.0,455000000.0
SELMC.NS,30.6200008392334,-39.45,-63.117,0.0,-1307199000.0,-2091062000.0,5042010000.0,-609787000.0,9484581000.0,11575643000.0,328691000.0,-1035098000.0,670029000.0
SEMAC.NS,534.8499755859375,-8.05,181.459,0.0,-59449000.0,738729000.0,1377160000.0,-18288000.0,2206504000.0,1422076000.0,1728444000.0,-60100000.0,-30424000.0
SENCO.NS,375.8999938964844,13.07,120.374,1.0,1593090000.0,19702920000.0,25109600000.0,3414250000.0,47463510000.0,27760590000.0,63183930000.0,3159720000.0,-2590540000.0
SENORES.NS,699.5,14.7,167.997,0.0,585600000.0,7861900000.0,2407000000.0,921200000.0,12268600000.0,4146100000.0,3982500000.0,728600000.0,-2034400000.0
SEPC.NS,12.119999885559082,0.15,9.014,0.0,248403000.0,15060335000.0,5596643000.0,799578000.0,23870321000.0,8793362000.0,5976533000.0,454869000.0,-1326342000.0
SEQUENT.NS,176.1999969482422,1.14,28.191,0.0,218780000.0,7044740000.0,5050040000.0,1002620000.0,16019460000.0,8315840000.0,15469760000.0,1190250000.0,442730000.0
SERVOTECH.NS,124.62000274658205,1.45,10.63,0.05,327351000.0,2365892000.0,1438815000.0,520733000.0,4098418000.0,1722375000.0,6744362000.0,497094000.0,-735296000.0
SESHAPAPER.NS,265.1499938964844,14.55,330.15,2.5,1091700000.0,19884000000.0,3650400000.0,1321300000.0,25217700000.0,5333700000.0,17306000000.0,673900000.0,-1243600000.0
SETCO.NS,14.43000030517578,-7.86,-51.999,0.0,-1050900000.0,-6938200000.0,1698000000.0,882300000.0,5748900000.0,12687100000.0,7186300000.0,770900000.0,769700000.0
SETUINFRA.NS,0.6000000238418579,0.01,3.94,0.0,913000.0,495167000.0,1330239000.0,5635000.0,2067643000.0,1572270000.0,699883000.0,410000.0,0.0
SFL.NS,701.0499877929688,5.26,279.212,0.0,960900000.0,30352000000.0,14968500000.0,2273700000.0,54671400000.0,23715500000.0,34246900000.0,844800000.0,1010600000.0
SGFIN.NS,386.7999877929688,13.66,181.69,0.0,809902000.0,10147773000.0,0.0,1421348000.0,24163815000.0,14016042000.0,1710383000.0,1444270000.0,-4568642000.0
SGIL.NS,540.3499755859375,11.32,71.031,1.0,168882000.0,1076718000.0,1733279000.0,406782000.0,3418952000.0,2342234000.0,3622690000.0,392642000.0,-1035849000.0
SGL.NS,13.199999809265137,-0.24,10.018,0.0,-6567000.0,262345000.0,176167000.0,4567000.0,600333000.0,337988000.0,1101955000.0,-730000.0,50825000.0
SGLTL.NS,175.36000061035156,3.54,35.572,0.0,643448000.0,7068002000.0,2187314000.0,1086595000.0,9584011000.0,2456613000.0,6136613000.0,963469000.0,-225392000.0
SHAH.NS,3.319999933242798,0.09,3.094,0.0,326000000.0,1653627000.0,148352000.0,353941000.0,1981124000.0,327452000.0,1761560000.0,75488000.0,-567675000.0
SHAHALLOYS.NS,55.790000915527344,-9.96,5.68,0.0,-197200000.0,-76900000.0,1958500000.0,-186400000.0,1946700000.0,2023600000.0,2665200000.0,-186400000.0,-46800000.0
SHAILY.NS,1927.9000244140625,25.36,119.179,2.0,931190000.0,5476878000.0,3171385000.0,1362215000.0,9326200000.0,3849322000.0,7867977000.0,1339007000.0,378435000.0
SHAKTIPUMP.NS,878.0,34.27,96.595,1.0,4083700000.0,11611700000.0,7344200000.0,6000500000.0,19744400000.0,8132700000.0,25162400000.0,5829600000.0,-876500000.0
SHALBY.NS,201.13999938964844,-0.48,101.786,1.2,62220000.0,9921870000.0,4553250000.0,944420000.0,17036530000.0,7083260000.0,10869550000.0,668460000.0,-757890000.0
SHALPAINTS.NS,71.7300033569336,-8.34,37.718,0.0,-801600000.0,3149800000.0,3549100000.0,-626100000.0,7022800000.0,3873000000.0,5990600000.0,-724500000.0,-908500000.0
SHANKARA.NS,1144.0,38.67,357.866,3.0,774000000.0,8678000000.0,9213800000.0,1519500000.0,18018500000.0,9340500000.0,56860400000.0,1563100000.0,361600000.0
SHANTI.NS,9.850000381469728,-2.51,10.227,0.0,-27925000.0,114990000.0,72267000.0,-34988000.0,201629000.0,86639000.0,238410000.0,-46334000.0,-22165000.0
SHANTIGEAR.NS,569.0999755859375,12.66,52.53,4.0,960300000.0,4029900000.0,1004600000.0,1172500000.0,5043200000.0,1013300000.0,5990100000.0,1172500000.0,664400000.0
SHANTIGOLD.NS,253.0,7.75,28.217,0.0,558420000.0,1523730000.0,2338930000.0,915380000.0,4198260000.0,2674530000.0,11064070000.0,860090000.0,-218910000.0
SHARDACROP.NS,956.4000244140624,46.56,277.162,9.0,3043783000.0,25005689000.0,19857422000.0,3804446000.0,47248516000.0,22238695000.0,43153721000.0,4446038000.0,2105592000.0
SHARDAMOTR.NS,1070.0,59.33,184.942,16.25,3149161000.0,10618559000.0,6351024000.0,4238991000.0,17568552000.0,6950166000.0,28365709000.0,3381420000.0,1782192000.0
SHAREINDIA.NS,159.3300018310547,13.88,88.312,1.6,3276188000.0,23340232000.0,4152899000.0,5200400000.0,37804949000.0,14315659000.0,5609827000.0,4991075000.0,-84965000.0
SHEKHAWATI.NS,21.39999961853028,0.93,4.149,0.0,62821000.0,131859000.0,242681000.0,63054000.0,380979000.0,249120000.0,606147000.0,45284000.0,-13023000.0
SHEMAROO.NS,114.62999725341795,-41.58,173.313,0.0,-849591000.0,4717526000.0,3852231000.0,-773650000.0,8660898000.0,3975846000.0,6851019000.0,-858015000.0,725222000.0
SHILPAMED.NS,867.7999877929688,11.39,241.98,1.0,782930000.0,23722364000.0,6742322000.0,1978658000.0,33107079000.0,9470063000.0,12864141000.0,2040593000.0,-1114554000.0
SHIVALIK.NS,514.4000244140625,10.62,339.908,0.5,166962000.0,5359648000.0,1782007000.0,327412000.0,7340220000.0,1980572000.0,3117731000.0,244344000.0,-284096000.0
SHIVAMAUTO.NS,31.100000381469727,-3.89,2.481,0.0,-480419000.0,314815000.0,3470628000.0,137344000.0,5158183000.0,4843368000.0,4539828000.0,112302000.0,701857000.0
SHIVAMILLS.NS,71.12999725341797,-4.14,106.931,0.0,-38112000.0,924077000.0,239167000.0,-31122000.0,1183803000.0,259726000.0,1685391000.0,-38450000.0,8750000.0
SHIVATEX.NS,177.25,10.15,104.66,0.6,120627000.0,1356680000.0,1144120000.0,205622000.0,3040771000.0,1684091000.0,3223816000.0,206628000.0,88903000.0
SHK.NS,215.0,13.41,91.891,1.0,732400000.0,12719600000.0,11313200000.0,1637300000.0,26848900000.0,14124600000.0,21127200000.0,2104500000.0,-799900000.0
SHOPERSTOP.NS,540.6500244140625,1.61,29.184,0.0,108900000.0,3212000000.0,30094200000.0,2680100000.0,60946200000.0,57734200000.0,43581200000.0,2395800000.0,3661000000.0
SHRADHA.NS,63.15999984741211,3.64,30.12,0.5,184494000.0,1524760000.0,1866189000.0,334579000.0,4002310000.0,2102193000.0,1065865000.0,244064000.0,-266305000.0
SHREDIGCEM.NS,86.86000061035156,1.88,24.624,1.5,251885000.0,3639774000.0,2226558000.0,373008000.0,6949383000.0,3309609000.0,7251912000.0,274560000.0,-482971000.0
SHREECEM.NS,30905.0,410.55,5969.319,120.0,11227700000.0,215377500000.0,57561300000.0,15126800000.0,284917600000.0,69132400000.0,189764500000.0,9049700000.0,8156100000.0
SHREEPUSHK.NS,351.95001220703125,20.66,166.826,2.0,586174000.0,5388824000.0,2833527000.0,720187000.0,8669591000.0,3280767000.0,8062827000.0,612502000.0,-94222000.0
SHREERAMA.NS,43.25,4.0,11.477,0.0,513457000.0,1531784000.0,385027000.0,232046000.0,2141769000.0,609985000.0,2059746000.0,225355000.0,-187263000.0
SHRENIK.NS,0.550000011920929,-0.05,-2.877,0.0,2294140.0,594630493.0,1986835822.0,36219070.0,2635952008.0,2041321515.0,479193140.0,-810996193.0,468430978.0
SHREYANIND.NS,226.47000122070312,38.98,308.461,3.0,506015000.0,4264329000.0,1300851000.0,718642000.0,6152725000.0,1888396000.0,6167663000.0,540535000.0,-13664000.0
SHRIPISTON.NS,2602.199951171875,119.17,543.399,10.0,5066830000.0,23936640000.0,9212320000.0,7156950000.0,37289470000.0,12316300000.0,34975380000.0,6054830000.0,2601300000.0
SHRIRAMPPS.NS,90.87999725341795,4.72,79.444,0.0,772000000.0,13556500000.0,25130600000.0,1924800000.0,39386100000.0,25826300000.0,8234400000.0,340800000.0,1476200000.0
SHYAMCENT.NS,7.239999771118164,-0.5,8.02,0.0,-93084000.0,1670905000.0,133432000.0,-94188000.0,1846302000.0,175397000.0,1131461000.0,-173483000.0,-98460000.0
SHYAMMETL.NS,946.0499877929688,33.02,382.091,4.5,9081000000.0,105533300000.0,46044500000.0,13851100000.0,163156300000.0,50375500000.0,151375000000.0,11569600000.0,-1841700000.0
SICALLOG.NS,98.16000366210938,-2.84,-11.102,0.0,-258300000.0,-47700000.0,3876400000.0,125200000.0,8575500000.0,7279200000.0,2218200000.0,-162400000.0,-641500000.0
SIEMENS.NS,3133.199951171875,67.97,346.489,12.0,27166000000.0,153567000000.0,89121000000.0,36997000000.0,254083000000.0,100422000000.0,219827000000.0,27627000000.0,13272000000.0
SIGACHI.NS,31.229999542236328,-0.97,16.305,0.1,695631000.0,6008496000.0,1851189000.0,1047304000.0,8462115000.0,2331289000.0,4882383000.0,842101000.0,-163975000.0
SIGIND.NS,52.459999084472656,5.19,75.48,0.5,156415000.0,2339756000.0,5697746000.0,808106000.0,8474824000.0,6135068000.0,11790948000.0,785880000.0,117796000.0
SIGMA.NS,390.0,19.78,48.09,0.5,190895000.0,494254000.0,62203000.0,260930000.0,615062000.0,120793000.0,761723000.0,246911000.0,178078000.0
SIGNATURE.NS,1102.800048828125,9.17,51.625,0.0,1010830000.0,7267340000.0,105319820000.0,1565580000.0,128660300000.0,121363900000.0,24980200000.0,171700000.0,4559720000.0
SIGNPOST.NS,280.6499938964844,6.33,41.971,0.5,338299000.0,2202081000.0,2386625000.0,564667000.0,5550193000.0,3316327000.0,4532241000.0,512739000.0,-319457000.0
SIKKO.NS,71.91999816894531,2.41,46.404,0.0,42710000.0,813830000.0,253755000.0,64132000.0,1081208000.0,267377990.0,617480000.0,56610000.0,-409626000.0
SIL.NS,18.299999237060547,-2.05,18.57,1.1,-135097000.0,1194608000.0,121301000.0,-114421000.0,1501189000.0,306581000.0,276493000.0,-141735000.0,-12413000.0
SILGO.NS,59.5099983215332,2.45,31.597,0.0,44777000.0,584448000.0,58250000.0,62414000.0,644587000.0,60139000.0,443748000.0,62207000.0,-6313000.0
SILINV.NS,544.4500122070312,29.19,2968.476,2.5,309300000.0,31453600000.0,1400000.0,419000000.0,35387500000.0,3244100000.0,540700000.0,403800000.0,88400000.0
SILLYMONKS.NS,15.520000457763672,0.2,7.438,0.0,2022000.0,76129000.0,24822000.0,1998000.0,107701000.0,31572000.0,262431000.0,674000.0,131000.0
SILVERTUC.NS,724.0499877929688,18.06,105.492,0.5,221957000.0,1337077000.0,883156000.0,337932000.0,2431661000.0,1094097000.0,2883801000.0,337931000.0,-26193000.0
SIMBHALS.NS,15.239999771118164,2.26,-37.688,0.0,-121264000.0,-1312401000.0,21292362000.0,192660000.0,21102206000.0,21375192000.0,11710803000.0,109789000.0,126596000.0
SIMPLEXINF.NS,285.1499938964844,4.42,91.641,0.0,115800000.0,5238000000.0,20680000000.0,367700000.0,43388900000.0,38133100000.0,10756000000.0,-321300000.0,1771100000.0
SINCLAIR.NS,98.4499969482422,2.6,22.645,0.8,139968000.0,1160778000.0,68173000.0,194834000.0,1486047000.0,325269000.0,534237000.0,136158000.0,83087000.0
SINDHUTRAD.NS,24.56999969482422,0.12,2.586,0.0,256565000.0,16078336000.0,3231361000.0,2870946000.0,27297064000.0,5832109000.0,17311021000.0,-2837791000.0,-795680000.0
SINTERCOM.NS,123.1500015258789,0.31,43.121,0.0,6665000.0,1015495000.0,595225000.0,64240000.0,1918399000.0,902904000.0,900138000.0,63267000.0,-91637000.0
SIRCA.NS,464.6000061035156,9.67,63.668,1.5,490567000.0,3495669000.0,583252000.0,656501000.0,4506194000.0,1010525000.0,3739952000.0,604869000.0,-526679000.0
SIS.NS,359.5,2.81,166.789,0.0,117880000.0,24078920000.0,24969640000.0,2263350000.0,61115180000.0,37036260000.0,131890370000.0,4399210000.0,5892480000.0
SITINET.NS,0.5099999904632568,-2.45,-11.758,0.0,-2094550000.0,-11685560000.0,23670260000.0,-1086360000.0,13151200000.0,24610810000.0,11785080000.0,-1415780000.0,348220000.0
SIYSIL.NS,630.7000122070312,41.91,282.81,16.0,1971169000.0,12831104000.0,4783609000.0,2907903000.0,18879453000.0,6048349000.0,22181462000.0,2459678000.0,1123725000.0
SJS.NS,1306.199951171875,38.9,216.174,2.5,1178130000.0,6771800000.0,1414770000.0,1585050000.0,8741400000.0,1849010000.0,7411470000.0,1514260000.0,1243460000.0
SJVN.NS,94.87999725341795,1.75,36.08,1.8,8196600000.0,141786500000.0,45357600000.0,18550600000.0,460630800000.0,318738200000.0,30720100000.0,15448700000.0,-41858100000.0
SKFINDIA.NS,4550.39990234375,106.21,525.501,14.5,5659100000.0,25979600000.0,9103100000.0,7639000000.0,35638000000.0,9658400000.0,48305000000.0,6635500000.0,717300000.0
SKIPPER.NS,539.8499755859375,14.79,107.094,0.1,1493460000.0,11931030000.0,18146200000.0,4113990000.0,33971900000.0,22040870000.0,46244800000.0,3883620000.0,-846270000.0
SKMEGGPROD.NS,326.75,14.74,115.058,1.5,346100000.0,3031600000.0,1197500000.0,577000000.0,4936000000.0,1904400000.0,4978300000.0,440700000.0,320900000.0
SKYGOLD.NS,275.75,10.8,46.572,0.0,1326553000.0,6837971000.0,6342425000.0,2185845000.0,13568356000.0,6730385000.0,35480196000.0,1856275000.0,-2883893000.0
SMARTLINK.NS,149.92999267578125,6.62,196.807,0.0,66051000.0,1963150000.0,435531000.0,68730000.0,2460374000.0,497224000.0,2145263000.0,-50371000.0,-94714000.0
SMARTWORKS.NS,477.25,-5.55,10.985,0.0,-631790000.0,1078810000.0,12166220000.0,2566970000.0,46508540000.0,45429730000.0,13740560000.0,2250750000.0,6374720000.0
SMCGLOBAL.NS,137.1199951171875,11.7,116.253,2.4,1456945000.0,12171713000.0,29496545000.0,3890080000.0,49205439000.0,37007939000.0,14945573000.0,1213889000.0,-54993000.0
SMLISUZU.NS,4003.199951171875,98.16,264.502,18.0,1216700000.0,3826600000.0,7717000000.0,1922600000.0,12994100000.0,9167500000.0,23989900000.0,1862000000.0,1155000000.0
SMLT.NS,110.7300033569336,3.01,88.017,0.5,41198000.0,1202126000.0,26988000.0,69173000.0,1244363000.0,42237000.0,1784201000.0,42130000.0,-73574000.0
SMSLIFE.NS,1097.0,57.28,649.956,1.5,201090000.0,1965603000.0,1420676000.0,349025000.0,3899911000.0,1779447000.0,3447235000.0,300424000.0,187064000.0
SMSPHARMA.NS,238.7400054931641,8.52,72.152,0.4,691350000.0,6396443000.0,3243686000.0,1108784000.0,11526813000.0,5130369000.0,7827481000.0,1046540000.0,-416708000.0
SNOWMAN.NS,54.040000915527344,0.38,22.957,1.0,56908000.0,4070003000.0,990023000.0,304502000.0,7712504000.0,3642501000.0,5525345000.0,262124000.0,-223612000.0
SOBHA.NS,1497.5,9.86,426.399,3.0,946860000.0,45605060000.0,117092200000.0,3198610000.0,172210320000.0,126605260000.0,40167590000.0,2235860000.0,686740000.0
SOFTTECH.NS,379.4500122070313,0.99,136.468,0.0,13143000.0,1687651000.0,655502000.0,81753000.0,2478863000.0,801284000.0,952499000.0,59357000.0,-74057000.0
SOLARA.NS,645.3499755859375,6.12,271.861,0.0,5400000.0,10942400000.0,9441100000.0,1153500000.0,22318400000.0,11349300000.0,12837600000.0,1070300000.0,1728800000.0
SOLARINDS.NS,14699.0,139.1,484.732,10.0,12094400000.0,43863400000.0,21138800000.0,18552400000.0,82613200000.0,37247000000.0,73600600000.0,17769300000.0,14616100000.0
SOMANYCERA.NS,510.5,14.2,188.033,3.0,600700000.0,7716600000.0,8340900000.0,1376400000.0,19668800000.0,11226400000.0,26433100000.0,1306200000.0,577900000.0
SOMATEX.NS,82.04000091552734,21.72,52.613,0.0,692700000.0,1578400000.0,14000000.0,684500000.0,1617200000.0,38800000.0,94900000.0,-62000000.0,-87100000.0
SOMICONVEY.NS,152.7899932861328,4.66,64.762,0.0,54862000.0,765381000.0,436567000.0,95283000.0,1218888000.0,453507000.0,1012377000.0,90823000.0,-92809000.0
SONACOMS.NS,455.25,9.52,88.38,3.2,6012130000.0,54947700000.0,5490250000.0,8234290000.0,65370790000.0,8923610000.0,34127420000.0,7124930000.0,3580590000.0
SONAMLTD.NS,48.900001525878906,1.58,15.602,0.0,63328000.0,629952000.0,294394000.0,107405000.0,977221000.0,347269000.0,1038086000.0,93941000.0,86720000.0
SONATSOFTW.NS,355.8999938964844,15.41,61.441,5.65,4246700000.0,17059400000.0,26345100000.0,6375500000.0,47551500000.0,30492100000.0,101344300000.0,5841800000.0,5758100000.0
SOTL.NS,408.5,18.85,242.202,4.0,1131950000.0,16614102000.0,6768610000.0,1835987000.0,23591470000.0,6977368000.0,37867547000.0,1376295000.0,231796000.0
SOUTHWEST.NS,131.42999267578125,5.83,60.781,1.25,164264000.0,1706298000.0,851263000.0,300655000.0,2760501000.0,1054216000.0,1802950000.0,238986000.0,209667000.0
SPAL.NS,760.7999877929688,37.94,341.273,2.0,951020000.0,8563430000.0,5089600000.0,1567060000.0,14561430000.0,6061920000.0,13951340000.0,1445140000.0,-378250000.0
SPANDANA.NS,245.1000061035156,-193.53,369.282,0.0,-10351000000.0,26330500000.0,143200000.0,3777600000.0,84935300000.0,58602500000.0,21943200000.0,3777600000.0,36462300000.0
SPARC.NS,147.0500030517578,-9.19,-6.685,0.0,-3425094000.0,-2169480000.0,3742403000.0,-3342422000.0,3355335000.0,5524815000.0,717660000.0,-3340640000.0,-3706327000.0
SPCENET.NS,5.309999942779541,0.22,2.964,0.0,118925000.0,1508561000.0,373003000.0,132543000.0,1936746000.0,387463000.0,1570542000.0,122322000.0,-156421000.0
SPECIALITY.NS,124.47000122070312,4.02,68.406,1.0,217200000.0,3269800000.0,829500000.0,428400000.0,5389000000.0,2046300000.0,4362500000.0,236000000.0,363400000.0
SPECTRUM.NS,1517.800048828125,16.35,122.075,0.0,256092000.0,1905647000.0,1620591000.0,489546000.0,4449952000.0,2542289000.0,4022371000.0,443565000.0,-875010000.0
SPENCERS.NS,56.310001373291016,-29.39,-73.404,0.0,-2463623000.0,-6616057000.0,9766880000.0,-822993000.0,13095181000.0,19711238000.0,19952003000.0,-1858236000.0,154157000.0
SPIC.NS,104.8499984741211,7.85,59.111,2.0,1556200000.0,11988500000.0,9030500000.0,2901100000.0,22848400000.0,10859900000.0,30716500000.0,2437800000.0,-2906100000.0
SPLIL.NS,35.5,3.38,71.806,0.0,97915000.0,2089480000.0,101807000.0,146263000.0,2221238000.0,131758000.0,1394223000.0,8525000.0,201619000.0
SPLPETRO.NS,829.4000244140625,18.6,118.659,10.0,3905248000.0,22312884000.0,10610339000.0,5378413000.0,34481002000.0,12168118000.0,60015964000.0,4763993000.0,-362322000.0
SPMLINFRA.NS,295.79998779296875,5.6,73.761,0.0,479361000.0,7701401000.0,5849624000.0,959510000.0,19667720000.0,11966319000.0,7706358000.0,418104000.0,-849719000.0
SPORTKING.NS,113.5199966430664,8.84,78.255,1.0,1092533000.0,10058214000.0,3738628000.0,2000657000.0,17748211000.0,7689997000.0,25242294000.0,1732786000.0,3447377000.0
SRD.NS,77.7699966430664,1.9,16.993,0.05,113924000.0,1096123000.0,191902000.0,163529000.0,1288160000.0,192037000.0,4017843000.0,163521000.0,-126172000.0
SREEL.NS,235.8600006103516,9.75,199.858,0.0,225713000.0,4620991000.0,120740000.0,323253000.0,4859653000.0,238662000.0,2199271000.0,308060000.0,246075000.0
SRF.NS,2929.60009765625,48.34,425.949,8.0,12507800000.0,126262000000.0,54299300000.0,20508500000.0,215571200000.0,89309200000.0,143581500000.0,20749800000.0,12560400000.0
SRGHFL.NS,310.54998779296875,17.43,168.38,0.0,243950000.0,2639494000.0,61423000.0,281440000.0,8691759000.0,6052265000.0,1428431000.0,281440000.0,-1354456000.0
SRHHYPOLTD.NS,619.6500244140625,50.99,535.551,3.0,874690000.0,9195472000.0,646219000.0,1211320000.0,10708742000.0,1368572000.0,6378226000.0,847259000.0,627619000.0
SRM.NS,483.7000122070313,23.99,120.044,0.0,550028000.0,2755442000.0,1175700000.0,818028000.0,4076328000.0,1320886000.0,5281293000.0,678835000.0,-453316000.0
SRPL.NS,0.5,-0.45,1.179,0.0,-95848000.0,464908000.0,413750000.0,-86865000.0,982561000.0,517653000.0,147660000.0,-90295000.0,5835000.0
SSDL.NS,94.0500030517578,7.72,44.812,3.79,305760000.0,1778560000.0,1005120000.0,418660000.0,2899330000.0,1120770000.0,6136130000.0,374620000.0,-26320000.0
SSWL.NS,210.1300048828125,12.79,103.717,1.25,1952845000.0,16256801000.0,13706124000.0,3762358000.0,33989128000.0,17732327000.0,44289983000.0,3732073000.0,3042913000.0
STALLION.NS,154.2100067138672,4.97,39.896,0.0,323285000.0,3008440000.0,324858000.0,485739000.0,3336680000.0,328240000.0,3774503000.0,465502000.0,-180825000.0
STANLEY.NS,308.79998779296875,5.84,81.363,0.0,291000000.0,4643000000.0,989000000.0,546000000.0,7449000000.0,2694000000.0,4262000000.0,374000000.0,309000000.0
STAR.NS,869.4500122070312,37.05,276.883,4.0,35934550000.0,25518310000.0,25915180000.0,6943520000.0,60487250000.0,34622610000.0,43916820000.0,5796030000.0,4418760000.0
STARCEMENT.NS,292.8800048828125,5.84,71.298,2.0,1690027000.0,28791948000.0,8961614000.0,2572972000.0,41068491000.0,12279070000.0,31633949000.0,2467308000.0,-2847143000.0
STARPAPER.NS,175.0800018310547,26.37,436.19,3.5,411465000.0,6809039000.0,533301000.0,544072000.0,8225025000.0,1415986000.0,4363350000.0,304680000.0,110567000.0
STARTECK.NS,316.29998779296875,12.39,236.474,0.25,104242000.0,2343539000.0,2181308000.0,115614000.0,5150419000.0,2806880000.0,328058000.0,129841000.0,274256000.0
STEELCAS.NS,1113.9000244140625,39.06,161.005,7.2,721979000.0,3258740000.0,519291000.0,979755000.0,3893556000.0,634816000.0,3687540000.0,909434000.0,569009000.0
STEELCITY.NS,106.4800033569336,11.36,85.77,5.0,171523000.0,1295740000.0,762880000.0,230037000.0,2137718000.0,841978000.0,652833000.0,194545000.0,2916000.0
STEELXIND.NS,10.170000076293944,0.29,5.928,0.0,259342000.0,7059769000.0,3159600000.0,1200350000.0,12841527000.0,5781758000.0,11440226000.0,1006806000.0,35010000.0
STEL.NS,439.9500122070313,8.75,950.658,0.0,158683000.0,17531472000.0,586000.0,212115000.0,19125106000.0,1593634000.0,219073000.0,212115000.0,431770000.0
STERTOOLS.NS,321.20001220703125,13.43,138.362,2.5,582931000.0,4996744000.0,2035383000.0,864051000.0,7906847000.0,2910103000.0,10262995000.0,747511000.0,477680000.0
STLTECH.NS,137.5800018310547,-0.27,41.79,0.0,-1230000000.0,19900000000.0,25100000000.0,1360000000.0,55270000000.0,35370000000.0,39960000000.0,1000000000.0,2110000000.0
STOVEKRAFT.NS,658.0999755859375,12.29,143.071,3.0,385050000.0,4708350000.0,5563360000.0,798270000.0,12039800000.0,7331450000.0,14498170000.0,830140000.0,478500000.0
STYLAMIND.NS,1669.800048828125,71.83,389.113,0.0,1218729000.0,6573825000.0,1071132000.0,1688151000.0,7782951000.0,1209126000.0,10250895000.0,1613156000.0,-4355000.0
STYLEBAAZA.NS,318.0,2.31,54.302,0.0,146629000.0,4037200000.0,5514379000.0,879103000.0,17541246000.0,13504046000.0,13437129000.0,896905000.0,-546329000.0
STYRENIX.NS,2669.5,128.36,663.934,90.0,2351600000.0,11675800000.0,6605700000.0,3094400000.0,22913300000.0,11237500000.0,29824200000.0,2972600000.0,-3820400000.0
SUBEXLTD.NS,13.359999656677246,-0.14,5.536,0.0,-314400000.0,3044800000.0,1010600000.0,-176000000.0,4869600000.0,1824800000.0,2856100000.0,-76700000.0,73400000.0
SUBROS.NS,869.3499755859375,23.99,167.672,2.6,1505300000.0,10941300000.0,6972800000.0,2150700000.0,18586000000.0,7644700000.0,33675700000.0,1941600000.0,569000000.0
SUDARSCHEM.NS,1460.0,22.49,83528.39,6.1,557530000.0,34400500000.0,29145540000.0,1474570000.0,97307110000.0,56924120000.0,33455750000.0,2320680000.0,-575290000.0
SUKHJITS.NS,177.3800048828125,9.96,173.819,1.0,399500000.0,5430800000.0,2991300000.0,840300000.0,10300200000.0,4869200000.0,14979500000.0,757900000.0,279300000.0
SULA.NS,250.75,6.82,69.455,3.6,702000000.0,5862700000.0,3832300000.0,1161300000.0,10805700000.0,4943000000.0,5248100000.0,1148500000.0,-91000000.0
SUMEETINDS.NS,111.08000183105467,14.35,343.166,0.0,1702610000.0,1852081000.0,1680249000.0,1831805000.0,4284766000.0,2432685000.0,10033705000.0,-84698000.0,4067603000.0
SUMICHEM.NS,585.2999877929688,11.14,58.122,1.2,5054960000.0,29011450000.0,9651780000.0,6849380000.0,39644280000.0,10593480000.0,31189870000.0,5673930000.0,4232780000.0
SUMIT.NS,98.29000091552734,2.95,35.461,0.0,114434000.0,1604351000.0,721603000.0,258548000.0,3161036000.0,1258023000.0,1408271000.0,229966000.0,232560000.0
SUMMITSEC.NS,1970.800048828125,78.69,9050.007,0.0,685957000.0,98661197000.0,12558000.0,1125702000.0,113765329000.0,15104132000.0,1258402000.0,1125702000.0,743484000.0
SUNCLAY.NS,1695.9000244140625,-3.72,440.462,9.5,-106500000.0,9710500000.0,11340800000.0,1422900000.0,30991500000.0,21281000000.0,22392300000.0,-764300000.0,-5891500000.0
SUNDARAM.NS,1.9900000095367432,-0.11,2.053,0.0,-51207000.0,875378000.0,286916000.0,-24456000.0,1216020000.0,340642000.0,1274255000.0,-27191000.0,68891000.0
SUNDARMHLD.NS,507.4500122070313,20.65,252.435,5.85,4121029000.0,56066691000.0,46309000.0,1182124000.0,58367523000.0,2300832000.0,913686000.0,1127745000.0,1873395000.0
SUNDRMBRAK.NS,809.6500244140625,7.99,252.512,1.5,51728000.0,993526000.0,1118094000.0,101699000.0,2246041000.0,1252515000.0,3491623000.0,85836000.0,-79286000.0
SUNDRMFAST.NS,1010.3499755859376,25.96,181.332,7.2,5391000000.0,38103100000.0,14232600000.0,7480500000.0,55277600000.0,16952400000.0,57757900000.0,7212800000.0,275500000.0
